,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
15550,15550,Deep Reinforcement Learning and Generative Adversarial Networks: Tutorials with Jupyter Notebooks,June 2020 update: The second edition of these tutorials is now available! ,0,Jon Krohn,untapt Insights,2018,3,18,7,130.0,https://insights.untapt.com/deep-reinforcement-learning-and-generative-adversarial-networks-tutorials-with-jupyter-notebooks-6ef4dc6957ea,https://insights.untapt.com/@jonkrohn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15551,15551,Deep Reinforcement Learning Experiments Run Simultaneously Across OpenAI and Unity Environments,,1,Jon Krohn,untapt Insights,2018,5,7,3,25.0,https://insights.untapt.com/deep-reinforcement-learning-experiments-run-simultaneously-across-openai-and-unity-environments-62587b89e8ee,https://insights.untapt.com/@jonkrohn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15552,15552,Deep Reinforcement Learning: Our Prescribed Study Path,,1,Jon Krohn,untapt Insights,2017,11,16,4,39.0,https://insights.untapt.com/deep-reinforcement-learning-our-prescribed-study-path-52b959a61f76,https://insights.untapt.com/@jonkrohn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15554,15554,Filming Deep Reinforcement Learning and Generative Adversarial Network LiveLessons,,1,Jon Krohn,untapt Insights,2018,1,31,4,106.0,https://insights.untapt.com/filming-deep-reinforcement-learning-and-generative-adversarial-network-livelessons-772e76828302,https://insights.untapt.com/@jonkrohn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15566,15566,OpenAI Lab for Deep Reinforcement Learning Experimentation,,1,Jon Krohn,untapt Insights,2017,12,24,3,64.0,https://insights.untapt.com/openai-lab-for-deep-reinforcement-learning-experimentation-6287867eb611,https://insights.untapt.com/@jonkrohn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15646,15646,Build a Sparse Reward PySC2 Agent,,0,Steven Brown,ITNEXT,2017,12,30,8,150.0,https://itnext.io/build-a-sparse-reward-pysc2-agent-a44e94ba5255,https://itnext.io/@skjb,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15672,15672,Create a Protoss Bot Using Raw Observations and Actions in PySC2,,0,Steven Brown,ITNEXT,2019,4,30,6,84.0,https://itnext.io/create-a-protoss-bot-using-raw-observations-and-actions-in-pysc2-615f41aa283e,https://itnext.io/@skjb,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15800,15800,Refine Your Sparse PySC2 Agent,In my last tutorial I showed you how to build a PySC2 agent that,1,Steven Brown,ITNEXT,2018,4,3,4,192.0,https://itnext.io/refine-your-sparse-pysc2-agent-a3feb189bc68,https://itnext.io/@skjb,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15801,15801,Reinforcement Learning with Multi Arm Bandit,Lets talk about the classical reinforcement learning,1,Mohit Mayank,ITNEXT,2018,4,1,7,83.0,https://itnext.io/reinforcement-learning-with-multi-arm-bandit-decf442e02d2,https://itnext.io/@MohitMayank,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15802,15802,Reinforcement Learning with Multi Arm Bandit (Part 2),Let make the problem a little bit more.complex!,0,Mohit Mayank,ITNEXT,2018,5,6,6,47.0,https://itnext.io/reinforcement-learning-with-multi-arm-bandit-part-2-831a43f22a47,https://itnext.io/@MohitMayank,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
15803,15803,Reinforcement Learning with Q tables,,1,Mohit Mayank,ITNEXT,2018,3,12,8,451.0,https://itnext.io/reinforcement-learning-with-q-tables-5f11168862c8,https://itnext.io/@MohitMayank,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
16120,16120,Its Not MagicIts AI,New Whitepaper On How Wallarm AI Works,0,Wallarm,Wallarm,2018,1,12,3,68.0,https://lab.wallarm.com/its-not-magic-it-s-ai-d87c4765740d,https://lab.wallarm.com/@wallarm,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
16315,16315,Approximating maxima of an N-dimensional function using dimension addition and reinforcement learning,,1,Fridol n Pokorn ,Level Up Coding,2020,4,14,7,50.0,https://levelup.gitconnected.com/approximating-maxima-of-an-n-dimensional-function-using-dimension-addition-cb79e910fa2b,https://levelup.gitconnected.com/@fridex,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
16343,16343,Use Reinforcement Learning to Build a Taxi Driving Agent | Machine Learning from Scratch (Part,,1,Venelin Valkov,Level Up Coding,2019,6,29,10,160.0,https://levelup.gitconnected.com/build-a-taxi-driving-agent-in-a-post-apocalyptic-world-using-reinforcement-learning-machine-175b1edd8f69,https://levelup.gitconnected.com/@curiousily,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
16440,16440,DQN from Scratch with TensorFlow 2,A highly actionable plan to build your own DQN,1,Jackson Zhou,Level Up Coding,2020,7,15,7,101.0,https://levelup.gitconnected.com/dqn-from-scratch-with-tensorflow-2-eb0541151049,https://levelup.gitconnected.com/@jacksonz666,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
17898,17898,,,1,Tim Wong, ,2019,11,17,3,0.0,https://medium.com/%E6%B7%B1%E6%80%9D%E5%BF%83%E6%80%9D/rl-%E8%A7%92%E5%AD%90%E8%80%81%E8%99%8E%E6%A9%9F-k-armed-bandit-problem-%E4%B9%8B%E4%B8%89-aab40f3326d9,https://medium.com/@timwong.ai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
17899,17899,,,1,Tim Wong, ,2019,11,16,2,0.0,https://medium.com/%E6%B7%B1%E6%80%9D%E5%BF%83%E6%80%9D/rl-%E8%A7%92%E5%AD%90%E8%80%81%E8%99%8E%E6%A9%9F-k-armed-bandit-problem-%E4%B9%8B%E4%BA%8C-994057302ac1,https://medium.com/@timwong.ai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
17900,17900,{RL}  k-armed Bandit Problem ,: 20191017         : Tim Wong,1,Tim Wong, ,2019,11,16,4,3.0,https://medium.com/%E6%B7%B1%E6%80%9D%E5%BF%83%E6%80%9D/rl-%E8%A7%92%E5%AD%90%E8%80%81%E8%99%8E%E6%A9%9F-k-armed-bandit-problem-470b292375ee,https://medium.com/@timwong.ai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
17901,17901,,,1,Tim Wong, ,2019,11,28,3,0.0,https://medium.com/%E6%B7%B1%E6%80%9D%E5%BF%83%E6%80%9D/rl-alpha-go-zero-%E7%9C%9F%E7%9A%84%E5%BE%88%E5%8E%B2%E5%AE%B3%E5%97%8E-7fe021c47bf6,https://medium.com/@timwong.ai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18096,18096,[ ML NOTE] Reinforcement Learning (DQN),,1,GGWithRabitLIFE, ,2018,8,30,13,1500.0,https://medium.com/%E9%9B%9E%E9%9B%9E%E8%88%87%E5%85%94%E5%85%94%E7%9A%84%E5%B7%A5%E7%A8%8B%E4%B8%96%E7%95%8C/%E6%A9%9F%E5%99%A8%E5%AD%B8%E7%BF%92-ml-note-reinforcement-learning-%E5%BC%B7%E5%8C%96%E5%AD%B8%E7%BF%92-dqn-%E5%AF%A6%E4%BD%9Catari-game-7f9185f833b0,https://medium.com/@super135799,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18134,18134,Using The Thompson Sampling Intuition Algorithm To Solve MAB Problems With IP[y]: Google Colab Notebook,,1,Vince Tabora,0xCODE,2020,8,3,8,14.0,https://medium.com/0xcode/using-the-thompson-sampling-intuition-algorithm-to-solve-mab-problems-with-ip-y-google-colab-643336c796e1,https://medium.com/@vincetabora,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18199,18199,It is common to feel unique,This weekend I would like to point your attention to two brilliant episodes from two podcasts that are on my,1,Kati Volk,100 percent KPD,2019,7,7,2,32.0,https://medium.com/100-percent-kpd/it-is-common-to-feel-unique-f2dfe95471af,https://medium.com/@kati_volk,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18572,18572,Solving a 3D Labyrinth with Pixels!Our First Dive Into Reinforcement Learning,,1,Louis Young,42RoboLab,2019,6,17,16,74.0,https://medium.com/42robolab/solving-a-3d-labyrinth-with-pixels-our-first-dive-into-reinforcement-learning-d6ab75295981,https://medium.com/@youngalou,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18789,18789, (1),,0,Wesley,,2020,7,19,7,25.0,https://medium.com/@105205018/a-deep-reinforcement-learning-framework-for-the-financial-portfolio-management-problem-zhengyao-cc85d4b88cf4,https://medium.com/@105205018,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
18849,18849,Ready for Reinforcement Learning?,Its all about future and technology,1,Kevin Stefano,,2020,7,19,4,371.0,https://medium.com/@13518104/ready-for-reinforcement-learning-76df0575d103,https://medium.com/@13518104,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19092,19092,Design and implement a stock market predictor using a Reinforcement Learning,,1,Nidhi Shukla,,2020,6,18,5,0.0,https://medium.com/@17etccs034/design-and-implement-a-stock-market-predictor-using-a-reinforcement-learning-45699b162418,https://medium.com/@17etccs034,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19289,19289,Machine Learning: A trend of our generation,"Have you heard of self driven cars? In this article, you will come to know about",1,Surabhi Basak,,2019,7,24,6,61.0,https://medium.com/@2titi4/machine-learning-a-trend-of-our-generation-f243a02a526a,https://medium.com/@2titi4,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19423,19423,The maze machineIntro,Un proyecto muy loco para 2020,1,3D Ikustek,,2020,1,3,2,0.0,https://medium.com/@3dikustek/the-maze-machine-51781dab80b5,https://medium.com/@3dikustek,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19810,19810,A quick look into niverse,After working a couple of weeks with OpenAIs Gym and Universe Im still very excited to discover and learn all,1,Jan Forster,,2017,11,4,3,4.0,https://medium.com/@8B_EC/a-quick-look-into-%C2%B5universe-524dcf792164,https://medium.com/@8B_EC,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19811,19811,How to setup OpenAI Universe in Windows using Docker,,1,Jan Forster,,2017,10,28,5,63.0,https://medium.com/@8B_EC/how-to-setup-openai-universe-in-windows-using-docker-aa6409163848,https://medium.com/@8B_EC,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
19812,19812,Reinforcement Learning: Bootstrapping Policies using Human Game Play Recordings,,1,Jan Forster,,2017,11,13,3,33.0,https://medium.com/@8B_EC/reinforcement-learning-bootstrapping-policies-using-human-game-play-recordings-ab0b02efe561,https://medium.com/@8B_EC,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20003,20003,4 Essential Lessons from the International Conference on Learning Representations (ICLR 2020),,1,Artificial Intelligence Center FEE CTU,,2020,5,13,12,15.0,https://medium.com/@AICenter_FEE_CTU/4-essential-lessons-from-the-international-conference-on-learning-representations-iclr-2020-7aaae0343c6d,https://medium.com/@AICenter_FEE_CTU,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20567,20567,Learning-StyleSupervisedUnsupervisedReinforcement learning,Supervised Learning,0,Long,,2019,3,23,1,0.0,https://medium.com/@Aj.Cheng/learning-style-supervised-unsupervised-reinforcement-learning-1df3e7d78da6,https://medium.com/@Aj.Cheng,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20594,20594,Markov Decision Process,Grid World,1,Akhilesh,,2017,10,21,3,10.0,https://medium.com/@Akhilesh_k_r/markov-decision-process-1ed871d7d361,https://medium.com/@Akhilesh_k_r,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20600,20600,Reinforcement LearningPart 1,,0,Akhilesh,,2017,10,21,2,3.0,https://medium.com/@Akhilesh_k_r/reinforcement-learning-part-1-3a6b0854e4ad,https://medium.com/@Akhilesh_k_r,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20601,20601,Reinforcement LearningPart 2,,0,Akhilesh,,2017,10,21,2,3.0,https://medium.com/@Akhilesh_k_r/reinforcement-learning-part-2-f9c0e4016a49,https://medium.com/@Akhilesh_k_r,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20602,20602,Reinforcement LearningPart 3,Exploration,0,Akhilesh,,2017,10,21,3,3.0,https://medium.com/@Akhilesh_k_r/reinforcement-learning-part-3-169a6d28afa2,https://medium.com/@Akhilesh_k_r,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20700,20700,What I Learned Training Digital Spiders to Crawl,,1,Alex Zhuang,,2018,8,31,7,162.0,https://medium.com/@AlexZhuang/what-i-learned-training-digital-spiders-to-crawl-d9c68cf845ca,https://medium.com/@AlexZhuang,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
20945,20945,Implementing Reinforcement Learning with Keras,You will be learning how you can implement your own,1,Alibaba Cloud,,2019,11,28,6,4.0,https://medium.com/@Alibaba_Cloud/implementing-reinforcement-learning-with-keras-e592ae123de1,https://medium.com/@Alibaba_Cloud,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
21217,21217,Training Robotic arm for Surgeries- using OpenAI and Reinforcement learning,,1,Amritpal Singh,,2020,7,7,7,51.0,https://medium.com/@Amritpal001/intro-to-robotics-in-openai-fetch-reach-env-automating-robotics-with-reinforcement-learning-part-2b7452f3a5e9,https://medium.com/@Amritpal001,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22266,22266,Conversational AI chatbot using Rasa NLU & Rasa Core: How Dialogue Handling with Rasa Core can use LSTM by using,,1,Kunal Bhashkar,,2018,10,31,20,382.0,https://medium.com/@BhashkarKunal/conversational-ai-chatbot-using-rasa-nlu-rasa-core-how-dialogue-handling-with-rasa-core-can-use-331e7024f733,https://medium.com/@BhashkarKunal,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22484,22484,7 Challenges of Building Industrial AI Applications,,1,Bonsai,,2017,10,5,2,13.0,https://medium.com/@BonsaiAI/7-challenges-of-building-industrial-ai-applications-445ed321cad8,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22486,22486,AI Explainability: Machine Teaching & Recomposability,,1,Bonsai,,2017,9,18,6,8.0,https://medium.com/@BonsaiAI/ai-explainability-machine-teaching-recomposability-e48f440632c0,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22488,22488,AI Models Webinar: Using Machine Learning to Solve Business Problems,,1,Bonsai,,2017,6,29,1,1.0,https://medium.com/@BonsaiAI/ai-models-webinar-using-machine-learning-to-solve-business-problems-7477aba61e0,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22491,22491,Bonsai AI: Using Simulink for Deep Reinforcement Learning,,1,Bonsai,,2018,2,28,4,3.0,https://medium.com/@BonsaiAI/bonsai-ai-using-simulink-for-deep-reinforcement-learning-8dfd6f6af997,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22492,22492,Bonsai + Redmonk: What is Deep Reinforcement Learning?,,1,Bonsai,,2018,1,11,1,1.0,https://medium.com/@BonsaiAI/bonsai-redmonk-what-is-deep-reinforcement-learning-32d21d29b151,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22495,22495,Bonsai + TensorFlow: The Value of an Abstraction Layer for Building Industrial AI,,1,Bonsai,,2017,11,9,3,7.0,https://medium.com/@BonsaiAI/bonsai-tensorflow-the-value-of-an-abstraction-layer-for-building-industrial-ai-858f73077e7b,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22496,22496,Bonsai Training: Introduction to Types of Machine Learning,,1,Bonsai,,2017,8,3,2,0.0,https://medium.com/@BonsaiAI/bonsai-training-introduction-to-types-of-machine-learning-a51a47259746,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22498,22498,Concept Network Reinforcement Learning for Flexible Dexterous Manipulation,,0,Bonsai,,2017,9,19,9,25.0,https://medium.com/@BonsaiAI/concept-network-reinforcement-learning-for-flexible-dexterous-manipulation-47bf459b19b9,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22499,22499,Concept Networks: Combining Subject Matter Expertise & Machine Learning to Build Industrial AI,,1,Bonsai,,2017,11,6,4,8.0,https://medium.com/@BonsaiAI/concept-networks-combining-subject-matter-expertise-machine-learning-to-build-industrial-ai-85dc4fa15f92,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22501,22501,Deep Reinforcement Learning: Mark Hammonds GTC Presentation,,1,Bonsai,,2017,6,29,2,4.0,https://medium.com/@BonsaiAI/deep-reinforcement-learning-10ca020f6063,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22502,22502,Deep Reinforcement Learning: From Toys to Enteprise,,1,Bonsai,,2017,11,29,6,35.0,https://medium.com/@BonsaiAI/deep-reinforcement-learning-from-toys-to-enteprise-147d990ea381,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22503,22503,Deep Reinforcement Learning Models: Tips & Tricks for Writing Reward Functions,,1,Bonsai,,2017,11,29,5,673.0,https://medium.com/@BonsaiAI/deep-reinforcement-learning-models-tips-tricks-for-writing-reward-functions-a84fe525e8e0,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22508,22508,Explainable AI & Machine Teaching: Mark Hammond at OReilly 2017,,1,Bonsai,,2017,8,2,2,3.0,https://medium.com/@BonsaiAI/explainable-ai-machine-teaching-58f8649ce62,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22509,22509,Explainable Artificial Intelligence: Using Model Induction,,1,Bonsai,,2017,8,29,5,5.0,https://medium.com/@BonsaiAI/explainable-artificial-intelligence-using-model-induction-f257c92f426e,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22514,22514,Industrial AI: 6 Questions to Ask Before Implementing Your Enterprise AI Strategy,,1,Bonsai,,2017,10,31,3,1.0,https://medium.com/@BonsaiAI/industrial-ai-6-questions-to-ask-before-implementing-your-enterprise-ai-strategy-a5b9f7eebd00,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22517,22517,"Industrial AI Podcast: This Week in Machine Learning, Ep. 3",,1,Bonsai,,2017,7,6,2,0.0,https://medium.com/@BonsaiAI/industrial-ai-podcast-68497a97f095,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22518,22518,"Industrial AI Podcast: This Week in Machine Learning, Ep. 5",,1,Bonsai,,2017,8,1,2,16.0,https://medium.com/@BonsaiAI/industrial-ai-podcast-69914ad708da,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22519,22519,"Industrial AI Podcast: This Week in Machine Learning, Ep. 1",,1,Bonsai,,2017,6,13,2,0.0,https://medium.com/@BonsaiAI/industrial-ai-podcast-79c4237ea08a,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
22520,22520,"Industrial AI Podcast: This Week in Machine Learning, Ep. 2",,1,Bonsai,,2017,6,20,1,1.0,https://medium.com/@BonsaiAI/industrial-ai-podcast-f714b0fd2739,https://medium.com/@BonsaiAI,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
