,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
2452,2452,Self-driving CarsDeep neural networks and convolutional neural networks applied to clone driving behavior,Convolutional Neural Network with Keras/TensorFlow,0,Ricardo Zuccolo,Becoming Human: Artificial Intelligence Magazine,2017,4,3,9,23.0,https://becominghuman.ai/self-driving-cars-deep-neural-networks-and-convolutional-neural-networks-applied-to-clone-driving-ee2c623ac9b5,https://becominghuman.ai/@ricardo.zuccolo,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2458,2458,Semantic Segmentation for Pneumothorax Detection & Segmentation,,1,smit kumbhani,Becoming Human: Artificial Intelligence Magazine,2020,8,25,11,120.0,https://becominghuman.ai/semantic-segmentation-for-pneumothorax-detection-segmentation-9b93629ba5fa,https://becominghuman.ai/@smitkumbhani080,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2462,2462,Set up your AWS Deep Learning Server,"The trend in the Deep Learning Community is clearly to build deeper and deeper, bigger and",1,Eric Alcaide Aldeano,Becoming Human: Artificial Intelligence Magazine,2017,12,7,5,73.0,https://becominghuman.ai/set-up-your-aws-deep-learning-server-for-free-48e2b21ec627,https://becominghuman.ai/@ericalcaide1,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2479,2479,Single Pose Comparisona fun application using Human Pose Estimation (Part 2),,1,bilgeckers,Becoming Human: Artificial Intelligence Magazine,2017,12,12,7,183.0,https://becominghuman.ai/single-pose-comparison-a-fun-application-using-human-pose-estimation-part-2-4fd16a8bf0d3,https://becominghuman.ai/@gil.beckers,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2498,2498,Solving the Schrdinger equation with deep learning,New insights into a familiar problem,1,Steven Steinke,Becoming Human: Artificial Intelligence Magazine,2017,9,27,10,229.0,https://becominghuman.ai/solving-schr%C3%B6dingers-equation-with-deep-learning-f9f6950a7c0e,https://becominghuman.ai/@quantumsteinke,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2554,2554,TensorFlow Object Detection API tutorialTraining and Evaluating Custom Object Detector,,1,Vatsal Sodha,Becoming Human: Artificial Intelligence Magazine,2018,3,26,5,1000.0,https://becominghuman.ai/tensorflow-object-detection-api-tutorial-training-and-evaluating-custom-object-detector-ed2594afcf73,https://becominghuman.ai/@vatsalsodha,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2555,2555,Tensorflow Serving by creating and using Docker images,,1,Prathamesh Sarang,Becoming Human: Artificial Intelligence Magazine,2017,4,6,9,63.0,https://becominghuman.ai/tensorflow-serving-by-creating-and-using-docker-images-336ca4de8671,https://becominghuman.ai/@prato_s,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2710,2710,The Third Wave of AI,,1,Peter Voss,Becoming Human: Artificial Intelligence Magazine,2017,9,24,6,826.0,https://becominghuman.ai/the-third-wave-of-ai-1579ea97210b,https://becominghuman.ai/@petervoss,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2717,2717,The truth about Gaming Laptops for Deep Learning,You are about to start a Deep Learning but wondering,1,DevSon,Becoming Human: Artificial Intelligence Magazine,2019,11,15,6,310.0,https://becominghuman.ai/the-truth-about-gaming-laptops-for-deep-learning-40a7445d4d0d,https://becominghuman.ai/@devson,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2739,2739,Third Eye in your hand!,Multi-Class Object Detection on Mobile Live-Video Stream using Deep Learning,1,Anand P V,Becoming Human: Artificial Intelligence Magazine,2019,5,9,7,311.0,https://becominghuman.ai/third-eye-in-your-hand-850b77e1d45a,https://becominghuman.ai/@AnandAI,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2782,2782,Towards Automatic Icon Design Using Machine Learning,,1,Moses Soh,Becoming Human: Artificial Intelligence Magazine,2017,12,8,6,112.0,https://becominghuman.ai/towards-automatic-icon-design-using-machine-learning-423cbe6710fe,https://becominghuman.ai/@moses.soh,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2787,2787,Training MXNetpart 2: CIFAR-10,"In part 1, we used the famous LeNet Convolutional Neural Network to reach 99+% validation accuracy in just 10 epochs. We also saw how to use multiple GPUs to speed up training.",0,Julien Simon,Becoming Human: Artificial Intelligence Magazine,2017,4,24,5,81.0,https://becominghuman.ai/training-mxnet-part-2-cifar-10-c7b0b729c33c,https://becominghuman.ai/@julsimon,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2788,2788,"Training MXNetpart 5: distributed training, EFS edition",,1,Julien Simon,Becoming Human: Artificial Intelligence Magazine,2017,5,6,3,22.0,https://becominghuman.ai/training-mxnet-part-5-distributed-training-efs-edition-1c2a13cd5460,https://becominghuman.ai/@julsimon,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2789,2789,Training the Deep Neural Networks Cheaply: The Ongoing Research,"(This article is based on my experience, my reading on research articles in the field and the talk by Vivienne Sze in NeurIPS 2019)",0,"Fairoza Amira, Ph.D",Becoming Human: Artificial Intelligence Magazine,2019,12,18,6,161.0,https://becominghuman.ai/training-the-deep-neural-networks-cheaply-the-ongoing-research-52b7dfb9e1db,https://becominghuman.ai/@fairozaamira,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2799,2799,Trying to contribute to the fight against waste pollution with Computer VisionPart I,,1,Thibaut Lucas,Becoming Human: Artificial Intelligence Magazine,2020,6,16,4,51.0,https://becominghuman.ai/trying-to-contribute-to-the-fight-against-waste-pollution-with-computer-vision-part-i-fc955982af9a,https://becominghuman.ai/@thibautlucas13,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2810,2810,Understand and apply CapsNet on Traffic sign classification,,1,Thibault Neveu,Becoming Human: Artificial Intelligence Magazine,2017,11,9,7,557.0,https://becominghuman.ai/understand-and-apply-capsnet-on-traffic-sign-classification-a592e2d4a4ea,https://becominghuman.ai/@thibo73800,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2814,2814,Understanding Anchors(backbone of object detection) using YOLO,,1,Stephen Oni,Becoming Human: Artificial Intelligence Magazine,2020,4,1,10,54.0,https://becominghuman.ai/understanding-anchors-backbone-of-object-detection-using-yolo-54962f00fbbb,https://becominghuman.ai/@steveoni,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
2990,2990,What it takes to be a Deep Learning Engineer, The race for AI will dwarf any other race relative to the mystic realm of,1,Akash James,Becoming Human: Artificial Intelligence Magazine,2019,5,17,5,90.0,https://becominghuman.ai/what-it-takes-to-be-a-deep-learning-engineer-805103806148,https://becominghuman.ai/@akash.james,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3008,3008,What You Need to Know About the Opportunities of AI in Denim,,1,Thomas Stege Bojer,Becoming Human: Artificial Intelligence Magazine,2017,12,8,9,1.0,https://becominghuman.ai/what-you-need-to-know-about-the-opportunities-of-ai-in-denim-6ad67f204f94,https://becominghuman.ai/@tsbojer,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3046,3046,Why artificial creativity might be the solution to Human biggest issues,,1,Thibault Neveu,Becoming Human: Artificial Intelligence Magazine,2019,1,20,9,63.0,https://becominghuman.ai/why-artificial-creativity-might-be-the-solution-to-human-biggest-issues-e9752ccfb467,https://becominghuman.ai/@thibo73800,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3110,3110,Working with social (stupid) robot : a developer point of view,,1,Thibault Neveu,Becoming Human: Artificial Intelligence Magazine,2017,3,15,5,16.0,https://becominghuman.ai/working-with-social-stupid-robot-a-developer-point-of-view-dde82a323d7c,https://becominghuman.ai/@thibo73800,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3118,3118,"You say potato, I say kill all humans","You say potato, I say kill all humans. People find it difficult to agree on the meaning of sentences, or even the way we should say simple words, with some people saying tomato the right way, and others less so Lengthy legal battles have been fought between",0,Ben Gilburt,Becoming Human: Artificial Intelligence Magazine,2017,11,28,4,54.0,https://becominghuman.ai/you-say-potato-i-say-kill-all-humans-c42cecc1bd86,https://becominghuman.ai/@benjamin.gilburt,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3363,3363,Deploying an Image classification model in Azure as a Web Service.,,1,Ali Doku,arinti,2018,11,19,4,13.0,https://blog.arinti.be/deploying-image-classification-model-in-azure-as-a-web-service-73cb76aca629,https://blog.arinti.be/@ali.doku1,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3620,3620,The Necessity For Deep Work In A World Of Distractions,,1,Gr inne Logue,Buckets Blog,2016,12,13,7,2.0,https://blog.buckets.co/the-necessity-for-deep-work-in-a-world-of-distractions-a260a0db3c5c,https://blog.buckets.co/@GrainneLogue,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3963,3963,Chihuahua or Muffin?,"Last year, a bizarre picture quiz took the internet by storm as Karen Zacks images of Animals vs. Food spread virally. Given the recent popularity of Andreessen Horowitzs presentation highlighting AI and the challenges that are inherent in an image like this, I thought we would run a fun",0,Brad Folkens,CloudSight,2017,5,19,3,58.0,https://blog.cloudsight.ai/chihuahua-or-muffin-1bdf02ec1680,https://blog.cloudsight.ai/@bfolkens,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3969,3969,CloudSight Tech Update: Exciting Announcements,,1,Chris Weilemann,CloudSight,2017,10,13,3,6.0,https://blog.cloudsight.ai/cloudsight-tech-update-exciting-announcements-2bd41c2343cf,https://blog.cloudsight.ai/@cweilemann,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3970,3970,Deep Learning Image Recognition Using GPUs in Amazon ECS Docker Containers,Update: its no longer necessary to copy the drivers into the runtime and expose volumes from the host. Weve written up a How To on the the new process here,0,Brad Folkens,CloudSight,2016,9,7,4,29.0,https://blog.cloudsight.ai/deep-learning-image-recognition-using-gpus-in-amazon-ecs-docker-containers-5bdb1956f30e,https://blog.cloudsight.ai/@bfolkens,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3971,3971,Deep Learning Image Recognition Using GPUs in Amazon ECS Docker ContainersPart II,"When we published the first article on how to set up Amazon ECS (Docker) using nvidia-docker / GPUs for inference (or training) Neural Networks in the cloud, we had no idea how popular",0,Brad Folkens,CloudSight,2018,4,30,3,87.0,https://blog.cloudsight.ai/deep-learning-image-recognition-using-gpus-in-amazon-ecs-docker-containers-part-ii-56748701b116,https://blog.cloudsight.ai/@bfolkens,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3973,3973,How Mersiv is Utilizing Computer Vision to Change the Way You Learn Languages,It can take hundreds if not thousands of hours to master a language depending on which one youre trying to conquer. The market is filled with computer programs and language apps that have made,0,Julia Gallagher,CloudSight,2017,2,7,3,4.0,https://blog.cloudsight.ai/how-mersiv-is-utilizing-computer-vision-to-change-the-way-you-learn-languages-4f013b4f9142,https://blog.cloudsight.ai/@juliagallagher,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
3979,3979,Using CloudSight Compute Engine Images on Google Cloud,"First, ensure the machine is running and the",1,Brad Folkens,CloudSight,2020,4,1,3,0.0,https://blog.cloudsight.ai/using-cloudsight-compute-engine-images-on-google-cloud-a1e5da6b01cc,https://blog.cloudsight.ai/@bfolkens,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4362,4362, PM2.5  Deep Learning !,,1,Supaseth Wongondee,Data Wow,2019,1,22,2,165.0,https://blog.datawow.io/%E0%B8%A1%E0%B8%B2%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%82%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B8%A5%E0%B8%97%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%93%E0%B8%9D%E0%B8%B8%E0%B9%88%E0%B8%99-pm2-5-%E0%B8%94%E0%B9%89%E0%B8%A7%E0%B8%A2-deep-learning-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%96%E0%B8%AD%E0%B8%B0-394c0894914f,https://blog.datawow.io/@bkktimber,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4457,4457,Deploying Keras model on Tensorflow Serving with GPU support,,1,Andrey Zakharov,Deep Point,2017,10,6,6,159.0,https://blog.deeppoint.ai/deployment-keras-model-into-tensorflow-serving-with-gpu-e3137b8c8bfb,https://blog.deeppoint.ai/@andrey.zakhary,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4458,4458,DeepScale Announces Carver21: Modular Deep Learning Perception Software for Driver-Assistance,,1,Ben Landen,DeepScale,2019,1,26,4,160.0,https://blog.deepscale.ai/deepscale-announces-carver21-modular-deep-learning-perception-software-for-driver-assistance-a998457a46b7,https://blog.deepscale.ai/@cpLanden,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4459,4459,DeepScale closes $15M in Series A funding,"Were very happy to announce the closing of our Series A round of financing, with $15M",1,Forrest Iandola,DeepScale,2018,4,6,1,16.0,https://blog.deepscale.ai/deepscale-closes-15m-in-series-a-funding-7a85a175e136,https://blog.deepscale.ai/@fiandola,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4461,4461,DeepScales plan to put Deep Learning in mass-produced cars,,1,Forrest Iandola,DeepScale,2018,3,24,4,385.0,https://blog.deepscale.ai/deepscales-plan-to-put-deep-learning-in-mass-produced-cars-ea7955dd1b69,https://blog.deepscale.ai/@fiandola,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4462,4462,How to become a full-stack deep learning engineer,,1,Forrest Iandola,DeepScale,2018,4,12,1,102.0,https://blog.deepscale.ai/how-to-become-a-full-stack-deep-learning-engineer-be5ee715c4bf,https://blog.deepscale.ai/@fiandola,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4463,4463,Meet Abhijit Ghosh: DeepScales New Vice President of Engineering,,1,DeepScale Team,DeepScale,2018,5,24,2,333.0,https://blog.deepscale.ai/meet-abhijit-ghosh-deepscales-new-vice-president-of-engineering-1994b61657d8,https://blog.deepscale.ai/@DeepScaleTeam,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
4703,4703,Forcing science with brute force deep learning,The downsides of a success story,1,Sonja Georgievska,Netherlands eScience Center,2020,2,26,2,13.0,https://blog.esciencecenter.nl/how-not-to-use-deep-learning-in-science-e984b02a4df0,https://blog.esciencecenter.nl/@s.georgievska,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5037,5037,Can Artificial Intelligence Provide Ground Level Farm Insights?,,1,FarmGuide,FarmGuide India,2019,3,11,4,0.0,https://blog.farmguide.in/can-artificial-intelligence-provide-ground-level-farm-insights-badf5a40d14c,https://blog.farmguide.in/@smedia,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5063,5063,What if AI and Humans Disagree?,,1,Krish Ramineni,Fireflies.ai Blog,2018,4,5,3,18.0,https://blog.fireflies.ai/what-if-ai-and-humans-disagree-79fb8bf297c4,https://blog.fireflies.ai/@krishramineni,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5128,5128,"Custom object training and detection with YOLOv3, Darknet and OpenCV","YOLO is a state-of-the-art, real-time",1,Vino Mahendran,Francium Tech,2019,11,15,5,213.0,https://blog.francium.tech/custom-object-training-and-detection-with-yolov3-darknet-and-opencv-41542f2ff44e,https://blog.francium.tech/@vinom,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5133,5133,Face verification with Azure Face API,I have recently got a requirement to verify two images and see if both the images have the,1,Arun Prakash,Francium Tech,2020,3,25,5,98.0,https://blog.francium.tech/face-verification-with-azure-face-api-f38e154924ff,https://blog.francium.tech/@arunprakash_25500,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5145,5145,Semi-Supervised Learning with Pseudo labeling,"With so much advancement in technology and computing power, we are at ease in",1,Arun Prakash,Francium Tech,2020,9,1,4,50.0,https://blog.francium.tech/semi-supervised-learning-with-pseudo-labeling-de65988bb3b3,https://blog.francium.tech/@arunprakash_25500,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5147,5147,Time series prediction with Tensorflow and Keras,,1,Arun Prakash,Francium Tech,2020,4,1,6,126.0,https://blog.francium.tech/time-series-prediction-with-tensorflow-and-keras-c9510dda109d,https://blog.francium.tech/@arunprakash_25500,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5148,5148,Training Deep learning models with Google Cloud ML Engine,,1,Arun Prakash,Francium Tech,2018,12,29,5,131.0,https://blog.francium.tech/training-deep-learning-models-with-google-cloud-ml-engine-432ae46068d8,https://blog.francium.tech/@arunprakash_25500,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5160,5160,,  ,1,Peter Levich,Future Foundation,2017,1,9,2,0.0,https://blog.futuref.org/%D0%BD%D0%B0%D1%88%D0%B5-%D0%B2%D1%81%D0%B5-%D0%BF%D0%BE%D0%B4%D1%80%D0%BE%D1%81%D0%BB%D0%BE-%D0%B8-%D0%BF%D0%BE%D1%83%D0%BC%D0%BD%D0%B5%D0%BB%D0%BE-%D0%B8-%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%BE-%D0%B7%D0%B4%D0%B5%D1%81%D1%8C-%D0%B7%D0%B0%D0%BC%D0%B5%D1%88%D0%B0%D0%BD-%D0%B0%D0%BB%D0%BA%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C-28acd4ee8a32,https://blog.futuref.org/@levich,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5161,5161,         ,"   ,   ,  ",1,Peter Levich,Future Foundation,2017,1,9,6,0.0,https://blog.futuref.org/ai-art-93e1af8f6c4a,https://blog.futuref.org/@levich,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5259,5259,Introducing The Nexar Challenge: Deep-Driving into the Future,"Use Deep Learning for Traffic Light Recognition, compete to win prizes and join our mission to make the road safer",0,Nexar,Nexar's Blog building the world s safe driving network,2016,11,2,3,11.0,https://blog.getnexar.com/introducing-the-nexar-challenge-deep-driving-into-the-future-31e0ed9db4b7,https://blog.getnexar.com/@nexar,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5275,5275,The most read AI & VR articles on Revue,Because tech truly is our sweet spot,0,Veselina Gerova,Revue,2016,11,24,4,7.0,https://blog.getrevue.co/the-most-read-ai-vr-articles-on-revue-c93768dbc114,https://blog.getrevue.co/@vgerova,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5282,5282,The next level of information extraction from documents,,1,Valentin Deyringer,The Gini Way,2020,4,3,4,25.0,https://blog.gini.net/the-next-level-of-information-extraction-from-documents-5424cfb52607,https://blog.gini.net/@valentin_gini,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
5388,5388,5 reasons why robots should have rights,Unlike many ethical questions in the murky world of robotics and artificial intelligence,1,Mark Fischel,Good Audience,2018,9,17,10,304.0,https://blog.goodaudience.com/5-reasons-why-robots-should-have-rights-4e62e8698571,https://blog.goodaudience.com/@markfischel,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
