,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
19389,19389,Which is the best chart: Selecting among 14 types of charts Part I,Which is the best chart for your,1,365 Data Science,,2018,9,4,1,0.0,https://medium.com/@365datascience/which-is-the-best-chart-selecting-among-14-types-of-charts-part-i-b39a9e6ab251,https://medium.com/@365datascience,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
19390,19390,Which is the best chart: Selecting among 14 types of charts Part II,Which is the best chart for your,1,365 Data Science,,2018,9,4,1,0.0,https://medium.com/@365datascience/which-is-the-best-chart-selecting-among-14-types-of-charts-part-ii-a8cecfa051c6,https://medium.com/@365datascience,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
19435,19435,Data Aggregation in Healthcare Industry,"With healthcare industry, you will get data everywhere. It is frequently split among",1,3i Data Scraping,,2017,4,8,2,0.0,https://medium.com/@3idatascraping/data-aggregation-in-healthcare-industry-82ee4300efb0,https://medium.com/@3idatascraping,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
19479,19479,"Dear Bill, re: metrics you care about","It seems funny to be talking about metrics so recently after our trip to the U.K. Once I realized you werent talking about the metric system, I was able to apologize to Her Majestys Royal Yeoman and we all had a good laugh.",0,4Track,,2018,6,15,3,0.0,https://medium.com/@4Track/dear-bill-re-metrics-you-care-about-fa59371c7bd0,https://medium.com/@4Track,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
19613,19613,Data Science Plotting,Graphs are picture representatives for 1 or more sets of information and how these visually relate to one another. There are,0,Nitesh Jain,,2017,9,9,3,1.0,https://medium.com/@619nitesh/data-science-plotting-128a9b3678b5,https://medium.com/@619nitesh,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20094,20094,Tackling the Tech Gender Gap with Data Girls in Sydney and Melbourne,The APD team got stuck into new,1,APD,,2017,11,29,3,0.0,https://medium.com/@APDapac/tackling-the-tech-gender-gap-with-data-girls-in-sydney-and-melbourne-d372743a83f2,https://medium.com/@APDapac,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20237,20237,Online Retail AnalysisCustomer Metrics and Baseline Time Series Forecasting,,1,Abhilash Singh,,2020,7,30,15,0.0,https://medium.com/@Abhilashsinghme/online-retail-analysis-customer-metrics-and-baseline-time-series-forecasting-aa53a74a0b82,https://medium.com/@Abhilashsinghme,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20306,20306,Artificial intelligence in market research,Abhishek Bhatia,1,Acuity Knowledge Partners,,2020,7,7,5,0.0,https://medium.com/@AcuityKnowledgePartners/artificial-intelligence-in-market-research-c79c3bb76875,https://medium.com/@AcuityKnowledgePartners,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20396,20396,,,1,"Adam Tabriz, MD",,2020,7,13,0,0.0,https://medium.com/@Adamtabriz/todays-corporate-use-of-big-data-surveillance-program-and-realtime-data-analytics-orchestrated-54c2ad97843,https://medium.com/@Adamtabriz,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20397,20397,#Blockchain,,1,"Adam Tabriz, MD",,2019,6,18,1,0.0,https://medium.com/@Adamtabriz/we-need-to-create-a-culture-that-understands-the-value-of-the-individual-data-especially-of-1dcd976155e6,https://medium.com/@Adamtabriz,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20407,20407,Is maintenance-by-design possible?,"If re-use and extensibility are so great, why do so many of our",1,Ade Adewunmi,,2018,12,5,5,32.0,https://medium.com/@AdeAdewunmi/is-maintenance-by-design-possible-41f75f8edff4,https://medium.com/@AdeAdewunmi,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20467,20467,Non-Profit Organizations: How can they benefit from Data analytics,,1,Affine,,2017,11,21,4,0.0,https://medium.com/@Affine/non-profit-organizations-how-can-they-benefit-from-data-analytics-aac39177ecc4,https://medium.com/@Affine,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20773,20773,A Quick Guide to Analyzing Apache Logs on Alibaba Cloud Log Service,"With Alibaba Cloud Log Service, there are several methods available for you to collect upstream data. You can use the built-in LogSearch and LogAnalytics functions, or you can deploy the more familiar",0,Alibaba Cloud,,2018,4,18,4,1.0,https://medium.com/@Alibaba_Cloud/a-quick-guide-to-analyzing-apache-logs-on-alibaba-cloud-log-service-96dd817aef,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20829,20829,Analyzing Data on Tableau with Data Lake Analytics,,1,Alibaba Cloud,,2018,11,19,6,0.0,https://medium.com/@Alibaba_Cloud/analyzing-data-on-tableau-with-data-lake-analytics-d8ab42d9ef66,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20836,20836,"Attract, Observe, Recommend, Analyze: Supporting Retail Campaigns with Data Analytics",,1,Alibaba Cloud,,2019,3,7,4,3.0,https://medium.com/@Alibaba_Cloud/attract-observe-recommend-analyze-supporting-retail-campaigns-with-data-analytics-13d755146c7d,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20856,20856,Consumer Insights: Empowering Customer 360 and Precision Marketing with Data Intelligence,,1,Alibaba Cloud,,2019,3,4,6,10.0,https://medium.com/@Alibaba_Cloud/consumer-insights-empowering-customer-360-and-precision-marketing-with-data-intelligence-8f89fc6477f5,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20864,20864,Deciphering Data to Uncover Hidden InsightsData Modeling,,1,Alibaba Cloud,,2018,10,23,9,1.0,https://medium.com/@Alibaba_Cloud/deciphering-data-to-uncover-hidden-insights-data-modeling-4e3d72c861a0,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20865,20865,Deciphering Data to Uncover Hidden InsightsData Stories (1),,1,Alibaba Cloud,,2019,3,11,9,0.0,https://medium.com/@Alibaba_Cloud/deciphering-data-to-uncover-hidden-insights-data-stories-1-1e17ee4efb21,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20867,20867,Deciphering Data to Uncover Hidden InsightsUnderstanding the Data,"By Ranjith Udayakumar, Alibaba Cloud Tech Share Author. Tech Share is Alibaba Clouds incentive program to encourage the sharing of technical knowledge and best practices within the cloud community.",0,Alibaba Cloud,,2018,8,20,7,0.0,https://medium.com/@Alibaba_Cloud/deciphering-data-to-uncover-hidden-insights-understanding-the-data-1f426ecdd4bb,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20880,20880,Embrace Serverless Analytics with Alibaba Cloud,,1,Alibaba Cloud,,2018,11,21,9,2.0,https://medium.com/@Alibaba_Cloud/embrace-serverless-analytics-with-alibaba-cloud-e0dfc84e3256,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20887,20887,Exploring Blockchain and Big Data with Alibaba Cloud Data Lake Analytics,"By Wang Liang, CEO of YouYue Beijing Tech Inc.",0,Alibaba Cloud,,2018,8,15,13,0.0,https://medium.com/@Alibaba_Cloud/exploring-blockchain-and-big-data-with-alibaba-cloud-data-lake-analytics-f6bff1054411,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20895,20895,Forrester Report: MaxCompute One of Worlds Leading Cloud-Based Data Warehouse,"March 19, 2018Chinese daily newspaper, Reference News, reported on its official website that the internationally-renowned Forrester released its Cloud Data Warehouse, Q1 2018 report. This",0,Alibaba Cloud,,2018,4,17,7,0.0,https://medium.com/@Alibaba_Cloud/forrester-report-maxcompute-one-of-worlds-leading-cloud-based-data-warehouse-877c60892c04,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20949,20949,Industrial Big Data: An Interview with K2Datas Chief Operating Officer,"In recent years, the concept of industrial big data has gradually being applied to real-world applications. Chen ChenK2Datas Chief Operating Officerpresented on the current situation with industrial",0,Alibaba Cloud,,2018,6,29,9,0.0,https://medium.com/@Alibaba_Cloud/industrial-big-data-an-interview-with-k2datas-chief-operating-officer-b284d192e268,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
20996,20996,Perform Serverless Query and Export Visualized BI Reports on Alibaba Cloud,,1,Alibaba Cloud,,2018,12,10,6,0.0,https://medium.com/@Alibaba_Cloud/perform-serverless-query-and-export-visualized-bi-reports-on-alibaba-cloud-7c0f58c627c8,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21006,21006,Real-time Statistical Analysis on Sliding Windows with PostgreSQL,"In real life, there is often a need for aggregation analysis. For example, the number of people stopping at each store in a mall at each time point. Some techniques can",0,Alibaba Cloud,,2019,5,23,9,3.0,https://medium.com/@Alibaba_Cloud/real-time-statistical-analysis-on-sliding-windows-with-postgresql-181c9c26cc52,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21007,21007,Redis for Big Data with Hadoop and Elk,"We are already living in the era of Big Data. Big Data technology and products are ubiquitous in every aspect of our lives. From online banking to smart homes, Big Data has proven to be enormously useful in their respective use cases.",0,Alibaba Cloud,,2018,4,24,3,0.0,https://medium.com/@Alibaba_Cloud/redis-for-big-data-with-hadoop-and-elk-ab4a35725e6a,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21029,21029,Surfs Up! Riding #TheWave on Cloud Technology,By Jan Bastiaansen,1,Alibaba Cloud,,2018,10,10,4,0.0,https://medium.com/@Alibaba_Cloud/surfs-up-riding-thewave-on-cloud-technology-d4ce9a15dd72,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21043,21043,The Value of Unlocking Your Companys Data through Analytics,,1,Alibaba Cloud,,2020,6,8,3,0.0,https://medium.com/@Alibaba_Cloud/the-value-of-unlocking-your-companys-data-through-analytics-dfb4d990b226,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21065,21065,Why Cloud Computing Can Help SMEs Thrive,Alibaba Cloud helps SMEs to get noticed in the crowded,1,Alibaba Cloud,,2020,8,11,3,0.0,https://medium.com/@Alibaba_Cloud/why-cloud-computing-can-help-smes-thrive-6ccd9b3171f5,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21066,21066,Why I Love Data Lake Analytics,"By Sai Sarath Chandra, Alibaba Cloud Tech Share Author. Tech Share is Alibaba Clouds incentive program to encourage the sharing of technical knowledge and best practices within the cloud community.",0,Alibaba Cloud,,2018,11,19,5,0.0,https://medium.com/@Alibaba_Cloud/why-i-love-data-lake-analytics-8105971406a6,https://medium.com/@Alibaba_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21087,21087,Top 6 Lessons in great storytelling using data,Lessons learnt from the book Storytelling with Data by Cole Nussbaumer.,1,Vaibhav Jain,,2020,6,13,3,0.0,https://medium.com/@AllthingsConversational/top-6-lessons-in-great-storytelling-using-data-f801745b52b8,https://medium.com/@AllthingsConversational,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21122,21122,"Enterprise Data Warehouse: Concepts, Architecture, and Components",,1,AltexSoft Inc,,2019,12,26,13,15.0,https://medium.com/@AltexSoft/enterprise-data-warehouse-concepts-architecture-and-components-cc4423b6812f,https://medium.com/@AltexSoft,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21127,21127,Online Travel Agency Analytics: Data-Driven Approach to the Best-Cost Strategy,,1,AltexSoft Inc,,2020,6,18,11,4.0,https://medium.com/@AltexSoft/online-travel-agency-analytics-data-driven-approach-to-the-best-cost-strategy-6d5850b0621b,https://medium.com/@AltexSoft,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21244,21244,Determining Marketing Budget & ROI with Marketing Analytics,,1,Divy Poddar,,2020,5,20,4,0.0,https://medium.com/@AnalyticsMadeSimple/determining-marketing-budget-roi-with-marketing-analytics-a8a37017b3d7,https://medium.com/@AnalyticsMadeSimple,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21300,21300,Dont Trust Your Gut Alone,"Please see my new article in The Times of Israel called, The Snake That Appeals To Your Gut.",1,AndrewAvraham) Blumenthal,,2019,10,27,1,0.0,https://medium.com/@AndyBlumenthal/dont-trust-your-gut-alone-6610106479a3,https://medium.com/@AndyBlumenthal,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21405,21405,"How data, past and current, leads to an insightful future",,1,Anshita Solanki,,2018,7,30,4,1.0,https://medium.com/@Anshita_88/how-data-past-and-current-leads-to-an-insightful-future-3e1e7e6caf4b,https://medium.com/@Anshita_88,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21484,21484,Qlik Data Visualization Extension: Introducing Custom Drawing Over Custom Theme,,1,AnyChart,,2019,1,16,6,23.0,https://medium.com/@AnyChart/qlik-data-visualization-extension-introducing-custom-drawing-over-custom-theme-14ce2354a389,https://medium.com/@AnyChart,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21742,21742,The medical IoT market is to reach $158bndriving demand for data analytics solutions,,1,Asim Rahal,,2020,3,12,5,0.0,https://medium.com/@AsimRahal/the-medical-iot-market-is-to-reach-158bn-driving-demand-for-data-analytics-solutions-c4539a1264a4,https://medium.com/@AsimRahal,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21836,21836,How to Solve Your Data Silo Problem,,1,Automated Intelligence,,2017,6,19,4,52.0,https://medium.com/@AutomatedIntelligence/how-to-solve-your-data-silo-problem-cfb36c486f74,https://medium.com/@AutomatedIntelligence,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
21972,21972,An easy and practical guide to develop skills for Google Cloud Platform Data projects,,1,BPB Publications,,2020,1,9,1,0.0,https://medium.com/@BPBonline/an-easy-and-practical-guide-to-develop-skills-for-google-cloud-platform-data-projects-aca2c800a3d6,https://medium.com/@BPBonline,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22034,22034,A new form of politechsdata and analytics,"Well, its begun.",1,Babel PR,,2017,6,5,3,1.0,https://medium.com/@BabelPR/a-new-form-of-politechs-data-and-analytics-c4b1d90be538,https://medium.com/@BabelPR,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22169,22169,Private Equity Investors Need to Keep Up With Data Analytics,,1,Bennat Berger,,2020,6,4,5,0.0,https://medium.com/@BennatBerger/private-equity-investors-need-to-keep-up-with-data-analytics-886b01d167cd,https://medium.com/@BennatBerger,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22200,22200,Data Visualization Adalah Cara Baru Untuk Menghidupkan Data,Visualisasi adalah kunci untuk menyampaikan pesan yang sarat dengan angka-angka karena dengan visualisasi.,0,Benni Adham,,2020,7,13,3,0.0,https://medium.com/@BenniAdham/data-visualization-adalah-cara-baru-untuk-menghidupkan-data-7114be80207b,https://medium.com/@BenniAdham,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22260,22260,The Need of Data Analytics Training in Gurgaon,With the help of information reviews the companies can earn more profits. This subject can provide more job opportunities to the individuals.,0,Bharani Kumar,,2018,4,28,3,0.0,https://medium.com/@Bharani0/the-need-of-data-analytics-training-in-gurgaon-f8b2adfa93c4,https://medium.com/@Bharani0,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22310,22310,Why your company needs to be data-driven,"Data-driven companies are 23 times more likely to find new customers. As with previous technological advances, not embracing it in time is a riskthe market may eventually shut your company out.",0,Bigstep,,2018,1,23,2,0.0,https://medium.com/@Bigstep_Full_Metal_Cloud/why-your-company-needs-to-be-data-driven-568d339822f5,https://medium.com/@Bigstep_Full_Metal_Cloud,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22353,22353,Emergence of Big Data as a Service(BdaaS),Technology is never going to stop upgrading. Since the evolution of the Internet and the rise of unstructured Data have been the reason to appear Big Data which can read and convert huge amount of Unstructured data into readable form of Data. Emails,0,Bizdata360,,2019,11,25,3,1.0,https://medium.com/@Bizdata/emergence-of-big-data-as-a-service-bdaas-e8cac8e336df,https://medium.com/@Bizdata,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22359,22359,Data-Driven Marketing,,1,Black Cliff Media,,2019,2,5,3,0.0,https://medium.com/@BlackCliffMedia/data-driven-marketing-fb85fc927a,https://medium.com/@BlackCliffMedia,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22361,22361,Key Marketing Trends for 2019 & Beyond! (Part 1 of 2)Resource Hub,,1,Black Cliff Media,,2018,12,21,5,0.0,https://medium.com/@BlackCliffMedia/key-marketing-trends-for-2019-beyond-part-1-of-2-resource-hub-a5c0956a8cc6,https://medium.com/@BlackCliffMedia,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22427,22427,The growth hacker approach to data,"If there is one rallying cry for growth hackers, Data is everything! would be it. Though the world of data and data analytics is wide and confusing. Its easy to get lost, and worst its even easier to be mislead.",0,Antoine Delanglade,,2016,6,26,5,0.0,https://medium.com/@Blooswell/the-growth-hacker-approach-to-data-5f4a3154bc81,https://medium.com/@Blooswell,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22618,22618,"Student Experience | Graeme Davis, Online Data Analytics",,1,BrainStation,,2017,8,18,4,0.0,https://medium.com/@BrainStation/student-experience-graeme-davis-online-data-analytics-aff9a6cf165a,https://medium.com/@BrainStation,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22626,22626,Data protection and GDPR what weve been reading this week at Brand Genetics,,1,The Human ExperienceHX),,2018,6,15,6,0.0,https://medium.com/@BrandGenetics/data-protection-and-gdpr-what-weve-been-reading-this-week-at-brand-genetics-23a1d3adcdaa,https://medium.com/@BrandGenetics,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22635,22635,DATA ANALYTICSWHICH TYPE SUITS YOUR BUSINESS BEST?,,1,BrandzGarage,,2018,3,1,3,1.0,https://medium.com/@BrandzGarage/data-analytics-which-type-suits-your-business-best-536027c32e7d,https://medium.com/@BrandzGarage,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22648,22648,Top 5 Sales Performance Metrics you Need to Follow,,1,Cookie Breezz,,2019,3,25,4,1.0,https://medium.com/@Breezz_34732/top-5-sales-performance-metrics-you-need-to-follow-2b0d73ab560f,https://medium.com/@Breezz_34732,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22708,22708,Data Dashboard on COVID19 in Nevada,Nevadas Department of Human Services Office of Analytics created,1,Austin Thompson,,2020,3,22,0,0.0,https://medium.com/@BrotherAustin/data-dashboard-on-covid19-in-nevada-f4ca682501ce,https://medium.com/@BrotherAustin,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22709,22709,SQL Coding Challenge in CodeAcademy (Queries),,0,Austin Thompson,,2020,5,5,1,0.0,https://medium.com/@BrotherAustin/sql-coding-challenge-in-codeacademy-queries-a80fb3902957,https://medium.com/@BrotherAustin,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
22831,22831,Top FinTech Solution Companies 2020,Source: ,1,CFO Tech Outlook,,2020,2,19,4,1.0,https://medium.com/@CFOtechoutlook/top-fintech-solution-companies-2020-c87020874fed,https://medium.com/@CFOtechoutlook,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
