,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
15743,15743,ITNEXT.io Newsletter June,The best articles that you might have missed and everything you need to know about the SUMMIT!,0,Henk Pelk,ITNEXT,2019,6,11,3,15.0,https://itnext.io/itnext-io-newsletter-june-5e2894402fb2,https://itnext.io/@hendrikpelk,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15744,15744,ITNEXT.io Newsletter October,,1,Henk Pelk,ITNEXT,2019,10,9,6,8.0,https://itnext.io/itnext-io-newsletter-october-13c2e4c14c83,https://itnext.io/@hendrikpelk,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15745,15745,ITNEXT.io Newsletter September,,1,Henk Pelk,ITNEXT,2019,9,12,6,18.0,https://itnext.io/itnext-io-newsletter-september-d8ca482f067e,https://itnext.io/@hendrikpelk,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15746,15746,ITNEXT.io Newsletter Special Edition,A great conference needs great speakers!,0,Henk Pelk,ITNEXT,2019,3,26,1,7.0,https://itnext.io/itnext-io-newsletter-special-edition-d800f66f684e,https://itnext.io/@hendrikpelk,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15748,15748,ITNEXT Summit 2019,FULL PROGRAM ANNOUNCED: Purchase your ticket now!,0,ITNEXT,ITNEXT,2019,6,11,2,104.0,https://itnext.io/itnext-summit-2019-384f998aedc8,https://itnext.io/@ITNEXT_io,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15749,15749,"ITNEXT Summit 2019, Data Engineering track recap",,1,Adi Polak,ITNEXT,2019,10,31,5,231.0,https://itnext.io/itnext-summit-2019-data-engineering-track-recap-f08ce5a775aa,https://itnext.io/@adipolak,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15750,15750,ITNEXTSUMMIT 2019 in retrospect,LEARN. SHARE. CONNECT.,1,Pascal Rinck,ITNEXT,2019,12,17,3,2.0,https://itnext.io/itnextsummit-2019-in-retrospect-4bc5452d10fb,https://itnext.io/@pascalrinck14,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
15807,15807,Scraping and Storing Crypto-currency Prices with Scala and PostgreSQL,,1,Nazli Ander,ITNEXT,2019,8,26,5,249.0,https://itnext.io/scraping-and-storing-crypto-currency-prices-with-scala-and-postgresql-a6bb86a66f74,https://itnext.io/@nazliander,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16084,16084,Processing of industrial IoT data streams,Intro and long video about strategies and architectures for,1,Christian Egeberg,Knowitlabs,2020,1,16,4,28.0,https://knowitlabs.no/processing-of-industrial-iot-data-streams-418857916aee,https://knowitlabs.no/@nerdcissus,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16167,16167,TabMo recrute un Data Engineer,"Pour son quipe de R&D, situe  Montpellier",1,Maud,TabMo Labs,2018,2,19,2,2.0,https://labs.tabmo.io/tabmo-recrute-un-data-engineer-3ce14c3a8b8b,https://labs.tabmo.io/@maud.romano,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16169,16169,One year with BigQuery,"Hello! Im Lars, Data Engineer at Unacast. In this post Ill be diving into my experiences working with Google BigQuery for the past year. Ill point out some of the ways working with a modern tool is different from working with the more traditional Business Intelligence tools I used to",0,Lars Bakke Krogvig,unacastlabs,2017,12,30,6,139.0,https://labs.unacast.com/one-year-with-bigquery-e3ebd73749cd,https://labs.unacast.com/@lars.bakke.krogvig,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16394,16394,Creating our Test VMs,Creating base VMs for Windows and Linux environments,1,Luis Ferreira,Level Up Coding,2020,3,3,13,46.0,https://levelup.gitconnected.com/creating-our-test-vms-5d3b239f665a,https://levelup.gitconnected.com/@luisferreirapy,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16425,16425,Difference between Ranking Functions in SQL,"Rank, Dense_Rank, Row_Number, Ntile",1,Songhao Wu,Level Up Coding,2020,5,7,4,60.0,https://levelup.gitconnected.com/difference-between-ranking-functions-in-sql-71d00a5fe11c,https://levelup.gitconnected.com/@songhaowu,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16464,16464,Finding seasonality in sales data,An intermediate topic in SQL with the cosmos,1,Karen Warmbein,Level Up Coding,2020,7,26,5,61.0,https://levelup.gitconnected.com/finding-seasonality-in-sales-data-9e959d17c01d,https://levelup.gitconnected.com/@kwarmbein,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16612,16612,LAG functionality on SQL Data,An intermediate topic in SQL with the cosmos,1,Karen Warmbein,Level Up Coding,2020,7,19,4,69.0,https://levelup.gitconnected.com/lag-functionality-on-sql-data-d58027631d8a,https://levelup.gitconnected.com/@kwarmbein,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
16758,16758,Running a scraping platform at Google Cloud for as little as US$ 0.05/month,,1,Irio Musskopf,Level Up Coding,2019,9,27,6,1000.0,https://levelup.gitconnected.com/running-a-scraping-platform-at-google-cloud-for-as-little-as-us-0-05-month-6d9658982f04,https://levelup.gitconnected.com/@irio,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
17284,17284,Why Data Warehousing needs an agile approach,,0,Martin Chesbrough,Thinking about Digital Transformation,2020,3,21,5,0.0,https://martinchesbrough.net/why-data-warehousing-needs-an-agile-approach-ef2a62fa2b0b,https://martinchesbrough.net/@mchesbro,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18328,18328,17 Media ,Data team ,1,17 Media Technology,17 Media Tech Insight,2020,1,28,10,762.0,https://medium.com/17media-tech/overview-of-17-media-data-life-cycle-51e9d2fa7658,https://medium.com/@17media.blog,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18411,18411,Using AWS Lambda for ETL From Aurora RDS To Redshift,ETL without the overhead. Modern ETL management tools are production systems in their own right. How can we do some basic ETL from production Aurora RDS to Redshift,0,"Rob Harrigan, Ph.D.",247Sports Engineering,2018,4,29,6,112.0,https://medium.com/247sports-engineering/using-aws-lambda-for-etl-from-aurora-rds-to-redshift-bf55bff9bb96,https://medium.com/@rob_harrigan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18665,18665,"Consensual, Privacy- Aware Data CollectionBrought to You By Data Engineers","How consensual is your data collection? Are customers aware of how their data is being used? Do they know how it is transformed, aggregated, fed into a model and deployed? Is it being done with",0,Katharine Jarmul,97 Things,2019,6,6,2,0.0,https://medium.com/97-things/consensual-privacy-aware-data-collection-brought-to-you-by-data-engineers-30bba843b37d,https://medium.com/@kjarmul,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18667,18667,Data Engineering != Spark,Theres a common misconception in Big Data that you only need 1 technology to do everything thats necessary for a data pipelineand,0,Jesse Anderson,97 Things,2019,5,16,2,3.0,https://medium.com/97-things/data-engineering-spark-3c3271008b37,https://medium.com/@jesse_33903,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18669,18669,Data Security for Data Engineers,"These questions arent meant to send you running in fearinstead, I want you to approach security pragmatically. As data engineers, were often",0,Katharine Jarmul,97 Things,2019,6,6,3,1.0,https://medium.com/97-things/data-security-for-data-engineers-4f3f366f28de,https://medium.com/@kjarmul,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18672,18672,Pipe Dreams,"How messaging, scalability and failure formed a new kind of architecture.",1,Scott Haines,97 Things,2019,6,8,2,2.0,https://medium.com/97-things/pipe-dreams-78cc50e46dd0,https://medium.com/@newfrontcreative,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18732,18732,Blog Series: Think Like a Data Engineer,"This goal of this series of posts is to help you gain the perspective of an experienced data engineer in real-world scenarios. After reading all posts in the series, you should have an intuition for the thought process of a data engineer working in Google",0,JM,,2019,8,22,1,0.0,https://medium.com/@0d6e/blog-series-think-like-a-data-engineer-c7882d821c5f,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18733,18733,Deciding What to Build as a Data Engineer,"On any Data Engineering project, someone will need to go through the process of deciding which parts of the stack your team will be responsible for. The parts which you are not willing to own or are not capable of maintaining must be entrusted to a third",0,JM,,2019,8,22,3,0.0,https://medium.com/@0d6e/deciding-what-to-build-as-a-data-engineer-929fc5af5a6a,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18734,18734,Evaluating Product Fitness for a Cloud Data Pipeline,"How do you see past marketing fluff and make sound decisions on which data products to run your business on? This post outlines considerations made during the selection process, along with balanced product evaluations. What youll see is",0,JM,,2019,8,22,5,0.0,https://medium.com/@0d6e/evaluating-product-fitness-for-a-cloud-data-pipeline-7d3d5196dfca,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18735,18735,Securing a Multi-Tenant Data Platform,"When the business needs to allow users to execute code remotely on a compute cluster in order to get their jobs done, its near impossible to be",0,JM,,2019,8,22,2,0.0,https://medium.com/@0d6e/securing-a-multi-tenant-data-platform-efb987ee5c2,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18736,18736,Selecting an Appropriate Level of Security for Datasets in the Cloud,"Data Engineering teams exist to serve the needs of one or more business units whose operations produce, consume, or publish data. Dataset security is a discussion that data engineers will have with the business",0,JM,,2019,8,22,3,0.0,https://medium.com/@0d6e/selecting-an-appropriate-level-of-security-for-datasets-in-the-cloud-9a0a77d3fe21,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18737,18737,Using Open Source in Data Engineering Projects,"For being successful as a Data Engineer, working with open source software is an indispensable skill. This post covers how open source fits into a data engineering workflow and contrasts Data Engineering and Software Engineering contexts.",0,JM,,2019,8,22,1,0.0,https://medium.com/@0d6e/using-open-source-in-data-engineering-projects-411d2166fb24,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18738,18738,Working With Information Security as a Data Engineer,"Conversations with InfoSec arent really a negotiation, because they generally have the power to veto anything that doesnt comply. Think of it as a discussion where your shared goal is find the intersection of corporate security policy",0,JM,,2019,8,22,2,0.0,https://medium.com/@0d6e/working-with-information-security-as-a-data-engineer-fd9d55af6198,https://medium.com/@0d6e,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
18747,18747,A Quick Demo of Apache Beam with Docker,B,0,Emanuele Cesena,,2016,6,30,3,49.0,https://medium.com/@0x0ece/a-quick-demo-of-apache-beam-with-docker-da98b99a502a,https://medium.com/@0x0ece,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22326,22326,Ansible : How it could be useful for day-to-day in Big Data ?,"When we think about Ansible, the first",1,Bill Metangmo,,2017,9,30,4,2.0,https://medium.com/@BillMetangmo/using-ansible-for-data-engineers-ops-3d2dc6d6df28,https://medium.com/@BillMetangmo,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22564,22564,Sebelum Kau Menyerah Dengan Data Engineering,"Di dunia pengolahan data, terdapat 2 profesi yang sering dicari, yaitu Data",1,Naufal Rabbani,,2019,5,10,5,1.0,https://medium.com/@BosNaufal/sebelum-kau-menyerah-dengan-data-engineering-1546d4b6e3cf,https://medium.com/@BosNaufal,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22740,22740,"Recreate your GA reports in BigQuery using data build toolpart I, magic",,1,Patryk Buczy ski,,2019,9,25,8,6.0,https://medium.com/@Buczynski/recreate-your-ga-reports-in-bigquery-using-data-build-tool-part-i-magic-a4610cf5631c,https://medium.com/@Buczynski,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22873,22873,Elasticsearch - Defining the mapping of Twitter Data,Twitter,0,Christina Boididou,,2018,8,23,6,46.0,https://medium.com/@CMpoi/elasticsearch-defining-the-mapping-of-twitter-data-dafad0f50695,https://medium.com/@CMpoi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22889,22889,"DataOps:How to stop saying Oops, I did it again to your data",,1,CROZ,,2020,1,20,5,0.0,https://medium.com/@CROZ.net/dataops-how-to-stop-saying-oops-i-did-it-again-to-your-data-5910a459eaa,https://medium.com/@CROZ.net,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
22891,22891,Graph Databases and what they have to do with Panama Papers?,,1,CROZ,,2019,11,4,4,0.0,https://medium.com/@CROZ.net/graph-databases-and-what-they-have-to-do-with-panama-papers-b20a4d5b489c,https://medium.com/@CROZ.net,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
23977,23977,Data HighwayDream11s Inhouse Analytics PlatformThe Burden and Benefits,,1,Dream11 Engineering,,2020,1,7,5,229.0,https://medium.com/@D11Engg/data-highway-dream11s-inhouse-analytics-platform-the-burden-and-benefits-90b8777d282,https://medium.com/@D11Engg,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
26394,26394,Kafka and Python Lets learn together,"According to its official apache page: Kafka is used for building real-time data pipelines and streaming apps. It is horizontally scalable, fault-tolerant, wicked fast, and runs in production in thousands of companies.",0,Judge Hiciano,,2017,7,30,3,70.0,https://medium.com/@FrissonAI/kafka-lets-learn-together-c93156818158,https://medium.com/@FrissonAI,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
26801,26801,Five stages of Task Manager Grief,"Techopedia defines a task manager as:  a utility that provides a view of active processes or tasks, as well as related information, and may also allow users to enter commands that will manipulate those tasks in various ways.",0,Maxwell Goldbas,,2017,12,21,3,12.0,https://medium.com/@GoldbasNews/five-stages-of-task-manager-grief-bc96465675d3,https://medium.com/@GoldbasNews,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
28568,28568,How Tutorials Can Kill Your Career as a Data Engineer,,1,Jerome Carless,,2020,2,3,9,0.0,https://medium.com/@Jerome_/how-tutorials-can-kill-your-career-as-a-data-engineer-751ce6bf6099,https://medium.com/@Jerome_,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
32163,32163,Adventures with Apache Beam,Ive been working on a project that uses Googles Dataflow productbasically a better Spark data processing,1,Simon Waddington,,2018,10,11,6,56.0,https://medium.com/@O1O1O1O/adventures-with-apache-beam-945a6eb251fc,https://medium.com/@O1O1O1O,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
33077,33077,Moving Data From SAP Hana Express Into Apache-Hadoop and Apache-Hive for Archiving.,,1,Abifoluwa Oni,,2018,4,11,10,3.0,https://medium.com/@Oniabifo/moving-data-from-sap-hana-express-into-apache-hadoop-and-apache-hive-for-archiving-7296cb883cff,https://medium.com/@Oniabifo,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
34905,34905,Building a Customer Data Platform on Your Data Warehouse,,1,RudderStack,,2020,3,2,4,0.0,https://medium.com/@RudderStack/building-a-customer-data-platform-on-your-data-warehouse-f9e92e0a6de6,https://medium.com/@RudderStack,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
34914,34914,Enforcing Service Level Agreements for Data Pipelines Using Airflow,,1,Rushi Gajaria,,2019,10,20,5,135.0,https://medium.com/@Rushi/enforcing-service-level-agreements-for-data-pipelines-using-airflow-d91229630d8f,https://medium.com/@Rushi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
35122,35122,Loading Data from multiple CSV files in GCS into BigQuery using Cloud Dataflow (Python),,1,Sadeeq Akintola,,2020,5,3,7,127.0,https://medium.com/@SadeeqAkintola/loading-data-from-multiple-csv-files-in-gcs-into-bigquery-using-cloud-dataflow-python-a695648e9c63,https://medium.com/@SadeeqAkintola,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
36360,36360,Apache Spark On Dataproc vs Google-BigQuery,Performance benchmarking for interactive queriesGoogle BigQuery vs Apache Spark,1,Sigmoid,,2020,5,26,7,2.0,https://medium.com/@SigmoidAnalytics/apache-spark-on-dataproc-vs-google-bigquery-274386130300,https://medium.com/@SigmoidAnalytics,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
36362,36362,Near real-time finance data warehousing using Apache Spark and Delta Lake,,1,Sigmoid,,2020,8,20,6,13.0,https://medium.com/@SigmoidAnalytics/near-real-time-finance-data-warehousing-using-apache-spark-and-delta-lake-79df4cedab14,https://medium.com/@SigmoidAnalytics,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
36605,36605,Google Sheets + Stitch: An Easy Way to Sync Your Small Data to Redshift,"A few months back, I found myself in a situation Im sure someone at your company has been in before. We had some goal data in Google Sheets that we wanted to bring into Redshift to join up to our sales data",0,Shaun McAvinney,,2016,9,30,7,30.0,https://medium.com/@Smcavinney/google-sheets-stitch-an-easy-way-sync-your-small-data-to-redshift-32a32ece8e0a,https://medium.com/@Smcavinney,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
36730,36730,Why Data Visualization is needed in Modern Business?,,1,Neha Sharma,,2019,3,25,2,0.0,https://medium.com/@SophiFranklin/why-data-visualization-is-needed-in-modern-business-40e84b6f69b6,https://medium.com/@SophiFranklin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
37566,37566,None shall PAAS,"Data Engineer, Jitse-Jan van Waterschoot, on unlocking the data warehouse.",1,MarketFinance Tech,,2018,10,5,8,20.0,https://medium.com/@TechTeamMarketFinance/none-shall-paas-d15f54032ea9,https://medium.com/@TechTeamMarketFinance,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
38272,38272,A Brief Look At Geospatial Data And Graph Databases (Interview),The Open Data Science Conference brings together a variety of data professionals each year in Boston. This weeks episode consists of a pair of brief interviews conducted on-site at the conference. First up youll hear,0,Boundless Notions,,2018,5,15,1,0.0,https://medium.com/@TobiasMacey/a-brief-look-at-geospatial-data-and-graph-databases-interview-e26e836dd3cd,https://medium.com/@TobiasMacey,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
38275,38275,A Whirlwind Tour Of The PostgreSQL Database (Interview),One of the longest running and most popular open source database projects is PostgreSQL. Because of its extensibility and a community focus on stability it has stayed relevant as the ecosystem of development environments and data,0,Boundless Notions,,2018,8,6,1,0.0,https://medium.com/@TobiasMacey/a-whirlwind-tour-of-the-postgresql-database-interview-2c169754aeed,https://medium.com/@TobiasMacey,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
